Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
HTTP Request,10,2078,1504,2535,318.65,0.000%,1.43658,2.38,0.35,1696.0
TOTAL,10,2078,1504,2535,318.65,0.000%,1.43658,2.38,0.35,1696.0
1568746315468,3337,swapi-get-planets,200,OK,Thread Group 1-3,text,true,,1696,252,7,7,https://swapi.co/api/planets/1/,879,0,469
1568746316465,518,swapi-get-planets-0,301,Moved Permanently,Thread Group 1-5,,true,,290,126,7,7,http://swapi.co/api/planets/1/,518,0,291
1568746315468,879,swapi-get-planets-0,301,Moved Permanently,Thread Group 1-3,,true,,290,126,7,7,http://swapi.co/api/planets/1/,879,0,469
1568746316984,1821,swapi-get-planets-1,200,OK,Thread Group 1-5,text,true,,1406,126,7,7,https://swapi.co/api/planets/1/,1821,0,681
1568746316348,2457,swapi-get-planets-1,200,OK,Thread Group 1-3,text,true,,1406,126,7,7,https://swapi.co/api/planets/1/,2457,0,918
1568746315963,2952,swapi-get-planets,200,OK,Thread Group 1-4,text,true,,1696,252,5,5,https://swapi.co/api/planets/1/,793,0,383
1568746315963,793,swapi-get-planets-0,301,Moved Permanently,Thread Group 1-4,,true,,290,126,5,5,http://swapi.co/api/planets/1/,793,0,383
1568746316757,2158,swapi-get-planets-1,200,OK,Thread Group 1-4,text,true,,1406,126,5,5,https://swapi.co/api/planets/1/,2157,0,762
1568746316963,2269,swapi-get-planets,200,OK,Thread Group 1-6,text,true,,1696,252,5,5,https://swapi.co/api/planets/1/,440,0,224
1568746316963,440,swapi-get-planets-0,301,Moved Permanently,Thread Group 1-6,,true,,290,126,5,5,http://swapi.co/api/planets/1/,440,0,224
1568746317405,1827,swapi-get-planets-1,200,OK,Thread Group 1-6,text,true,,1406,126,5,5,https://swapi.co/api/planets/1/,1826,0,699
1568746317466,2295,swapi-get-planets,200,OK,Thread Group 1-7,text,true,,1696,252,4,4,https://swapi.co/api/planets/1/,477,0,243
1568746317466,477,swapi-get-planets-0,301,Moved Permanently,Thread Group 1-7,,true,,290,126,4,4,http://swapi.co/api/planets/1/,477,0,243
1568746317945,1816,swapi-get-planets-1,200,OK,Thread Group 1-7,text,true,,1406,126,4,4,https://swapi.co/api/planets/1/,1813,0,860
1568746317967,2146,swapi-get-planets,200,OK,Thread Group 1-8,text,true,,1696,252,3,3,https://swapi.co/api/planets/1/,502,0,220
1568746317967,502,swapi-get-planets-0,301,Moved Permanently,Thread Group 1-8,,true,,290,126,3,3,http://swapi.co/api/planets/1/,502,0,220
1568746318471,1642,swapi-get-planets-1,200,OK,Thread Group 1-8,text,true,,1406,126,3,3,https://swapi.co/api/planets/1/,1642,0,819
1568746318463,1970,swapi-get-planets,200,OK,Thread Group 1-9,text,true,,1696,252,2,2,https://swapi.co/api/planets/1/,572,0,341
1568746318463,572,swapi-get-planets-0,301,Moved Permanently,Thread Group 1-9,,true,,290,126,2,2,http://swapi.co/api/planets/1/,572,0,341
1568746319036,1397,swapi-get-planets-1,200,OK,Thread Group 1-9,text,true,,1406,126,2,2,https://swapi.co/api/planets/1/,1397,0,714
1568746318968,2090,swapi-get-planets,200,OK,Thread Group 1-10,text,true,,1696,252,1,1,https://swapi.co/api/planets/1/,463,0,218
1568746318968,463,swapi-get-planets-0,301,Moved Permanently,Thread Group 1-10,,true,,290,126,1,1,http://swapi.co/api/planets/1/,463,0,218
1568746319432,1626,swapi-get-planets-1,200,OK,Thread Group 1-10,text,true,,1406,126,1,1,https://swapi.co/api/planets/1/,1626,0,766
1568746378575,2120,swapi-get-planets,200,OK,Thread Group 1-1,text,true,,1696,252,5,5,https://swapi.co/api/planets/1/,850,0,440
1568746378575,850,swapi-get-planets-0,301,Moved Permanently,Thread Group 1-1,,true,,290,126,5,5,http://swapi.co/api/planets/1/,850,0,440
1568746379427,1268,swapi-get-planets-1,200,OK,Thread Group 1-1,text,true,,1406,126,5,5,https://swapi.co/api/planets/1/,1268,0,696
1568746379078,1867,swapi-get-planets,200,OK,Thread Group 1-2,text,true,,1696,252,4,4,https://swapi.co/api/planets/1/,574,0,347
1568746379078,574,swapi-get-planets-0,301,Moved Permanently,Thread Group 1-2,,true,,290,126,4,4,http://swapi.co/api/planets/1/,574,0,347
1568746379653,1292,swapi-get-planets-1,200,OK,Thread Group 1-2,text,true,,1406,126,4,4,https://swapi.co/api/planets/1/,1292,0,697
1568746379578,1803,swapi-get-planets,200,OK,Thread Group 1-3,text,true,,1696,252,4,4,https://swapi.co/api/planets/1/,456,0,216
1568746379578,456,swapi-get-planets-0,301,Moved Permanently,Thread Group 1-3,,true,,290,126,4,4,http://swapi.co/api/planets/1/,456,0,216
1568746380035,1346,swapi-get-planets-1,200,OK,Thread Group 1-3,text,true,,1406,126,4,4,https://swapi.co/api/planets/1/,1346,0,689
1568746380081,1723,swapi-get-planets,200,OK,Thread Group 1-4,text,true,,1696,252,4,4,https://swapi.co/api/planets/1/,422,0,191
1568746380081,422,swapi-get-planets-0,301,Moved Permanently,Thread Group 1-4,,true,,290,126,4,4,http://swapi.co/api/planets/1/,422,0,191
1568746380504,1300,swapi-get-planets-1,200,OK,Thread Group 1-4,text,true,,1406,126,4,4,https://swapi.co/api/planets/1/,1299,0,690
1568746380578,1788,swapi-get-planets,200,OK,Thread Group 1-5,text,true,,1696,252,4,4,https://swapi.co/api/planets/1/,471,0,215
1568746380578,471,swapi-get-planets-0,301,Moved Permanently,Thread Group 1-5,,true,,290,126,4,4,http://swapi.co/api/planets/1/,471,0,215
1568746381050,1316,swapi-get-planets-1,200,OK,Thread Group 1-5,text,true,,1406,126,4,4,https://swapi.co/api/planets/1/,1315,0,711
